10000,,,,,,,,,,,,,,,,,,,,,,,
No.,Channel Reserved,,Dropped Call,,Blocked Call,Channel Reserved,,Dropped Call,,Blocked Call,,,,,,,,,,,,,
0,0,0.0052,52,0.003,30,1,0.0029,29,0.0103,103,37.7294,,,,,,,,,,,,
1,0,0.0067,67,0.005,50,1,0.0038,38,0.0121,121,61.3324,,,,Scheme,average No. of dropped call,average No. of blocked call,standard deviation of No. of dropped call,standard deviation of No. of blocked call,average % of dropped call rate,average % of blocked call rate,"standard
deviation
% Drop Call
Rate","standard
deviation
% Block Call
Rate"
1250,0,0.0062,62,0.0036,36,1,0.003,30,0.0127,127,,,,,,,,,,,,,
1251,0,0.0069,69,0.0043,43,1,0.0034,34,0.013,130,,,,,,,,,,,,,
1252,0,0.0063,63,0.0038,38,1,0.0035,35,0.0128,128,,,,,,,,,,,,,
1253,0,0.0074,74,0.0035,35,1,0.0047,47,0.0114,114,,,,,,,,,,,,,
1254,0,0.0059,59,0.0046,46,1,0.0027,27,0.0126,126,,,,,,,,,,,,,
1255,0,0.0061,61,0.0043,43,1,0.0032,32,0.0127,127,,,,,,,,,,,,,
1256,0,0.0053,53,0.0026,26,1,0.0029,29,0.0109,109,,,,,,,,,,,,,
1257,0,0.004,40,0.0027,27,1,0.0019,19,0.0097,97,,,,,,,,,,,,,
1258,0,0.0063,63,0.0039,39,1,0.0037,37,0.0113,113,,,,,,,,,,,,,
1259,0,0.0056,56,0.004,40,1,0.0028,28,0.0121,121,,,,,,,,,,,,,
1260,0,0.0076,76,0.0052,52,1,0.0038,38,0.0145,145,,,,,,,,,,,,,
1261,0,0.008,80,0.0031,31,1,0.004,40,0.0105,105,,,,,,,,,,,,,
1262,0,0.0058,58,0.0038,38,1,0.0033,33,0.0119,119,,,,,,,,,,,,,
1263,0,0.0056,56,0.0036,36,1,0.0026,26,0.0119,119,,,,,,,,,,,,,
1264,0,0.0092,92,0.0047,47,1,0.0046,46,0.013,130,,,,,,,,,,,,,
1265,0,0.0064,64,0.0035,35,1,0.0037,37,0.0116,116,,,,,,,,,,,,,
1266,0,0.0042,42,0.0038,38,1,0.002,20,0.0103,103,,,,,,,,,,,,,
1267,0,0.0056,56,0.0023,23,1,0.003,30,0.0094,94,,,,,,,,,,,,,
1268,0,0.0053,53,0.0038,38,1,0.0029,29,0.0133,133,,,,,,,,,,,,,
1269,0,0.0071,71,0.0044,44,1,0.0031,31,0.0123,123,,,,,,,,,,,,,
1270,0,0.0058,58,0.0034,34,1,0.0028,28,0.0111,111,,,,,,,,,,,,,
1271,0,0.0046,46,0.0021,21,1,0.0024,24,0.0098,98,,,,,,,,,,,,,
1272,0,0.0063,63,0.0043,43,1,0.0038,38,0.0131,131,,,,,,,,,,,,,
1273,0,0.0061,61,0.0046,46,1,0.0032,32,0.0134,134,,,,,,,,,,,,,
1274,0,0.0046,46,0.0028,28,1,0.0026,26,0.0114,114,,,,,,,,,,,,,
1275,0,0.0064,64,0.005,50,1,0.0031,31,0.0135,135,,,,,,,,,,,,,
1276,0,0.008,80,0.0051,51,1,0.0044,44,0.0146,146,,,,,,,,,,,,,
1277,0,0.0052,52,0.003,30,1,0.0032,32,0.0108,108,,,,,,,,,,,,,
1278,0,0.0068,68,0.0041,41,1,0.0038,38,0.0126,126,,,,,,,,,,,,,
1279,0,0.0089,89,0.0046,46,1,0.0046,46,0.0142,142,,,,,,,,,,,,,
1280,0,0.0042,42,0.0036,36,1,0.0019,19,0.0107,107,,,,,,,,,,,,,
1281,0,0.0083,83,0.0046,46,1,0.0045,45,0.013,130,,,,,,,,,,,,,
1282,0,0.0077,77,0.0043,43,1,0.0043,43,0.0129,129,,,,,,,,,,,,,
1283,0,0.0055,55,0.0038,38,1,0.0021,21,0.0117,117,,,,,,,,,,,,,
1284,0,0.0033,33,0.003,30,1,0.0016,16,0.0103,103,,,,,,,,,,,,,
1285,0,0.0071,71,0.0033,33,1,0.0036,36,0.0113,113,,,,,,,,,,,,,
1286,0,0.0059,59,0.0028,28,1,0.0032,32,0.0111,111,,,,,,,,,,,,,
1287,0,0.0068,68,0.0035,35,1,0.0037,37,0.0115,115,,,,,,,,,,,,,
1288,0,0.0074,74,0.0038,38,1,0.0041,41,0.011,110,,,,,,,,,,,,,
1289,0,0.0067,67,0.0041,41,1,0.0036,36,0.0116,116,,,,,,,,,,,,,
1290,0,0.008,80,0.004,40,1,0.0043,43,0.0129,129,,,,,,,,,,,,,
1291,0,0.0078,78,0.0035,35,1,0.0052,52,0.0106,106,,,,,,,,,,,,,
1292,0,0.0068,68,0.0045,45,1,0.0039,39,0.0126,126,,,,,,,,,,,,,
1293,0,0.0062,62,0.0039,39,1,0.0037,37,0.0117,117,,,,,,,,,,,,,
1294,0,0.0054,54,0.0021,21,1,0.0037,37,0.0083,83,,,,,,,,,,,,,
1295,0,0.006,60,0.0025,25,1,0.0032,32,0.0109,109,,,,,,,,,,,,,
1296,0,0.0043,43,0.0036,36,1,0.0022,22,0.0118,118,,,,,,,,,,,,,
1297,0,0.0051,51,0.0035,35,1,0.0029,29,0.0112,112,,,,,,,,,,,,,
1298,0,0.0051,51,0.003,30,1,0.0022,22,0.0119,119,,,,,,,,,,,,,
1299,0,0.0047,47,0.0031,31,1,0.0024,24,0.0113,113,,,,,,,,,,,,,
1300,0,0.0058,58,0.0047,47,1,0.003,30,0.0137,137,,,,,,,,,,,,,
1301,0,0.0059,59,0.0045,45,1,0.003,30,0.0125,125,,,,,,,,,,,,,
1302,0,0.0046,46,0.0024,24,1,0.0023,23,0.0096,96,,,,,,,,,,,,,
1303,0,0.004,40,0.0015,15,1,0.0019,19,0.0085,85,,,,,,,,,,,,,
1304,0,0.0057,57,0.0037,37,1,0.0027,27,0.0111,111,,,,,,,,,,,,,
1305,0,0.0064,64,0.0036,36,1,0.0041,41,0.0109,109,,,,,,,,,,,,,
1306,0,0.0066,66,0.0043,43,1,0.003,30,0.0148,148,,,,,,,,,,,,,
1307,0,0.005,50,0.0038,38,1,0.0026,26,0.0104,104,,,,,,,,,,,,,
1308,0,0.0063,63,0.0041,41,1,0.0032,32,0.0129,129,,,,,,,,,,,,,
1309,0,0.0048,48,0.0033,33,1,0.0033,33,0.0111,111,,,,,,,,,,,,,
1310,0,0.005,50,0.0044,44,1,0.002,20,0.0135,135,,,,,,,,,,,,,
1311,0,0.0043,43,0.0032,32,1,0.0024,24,0.011,110,,,,,,,,,,,,,
1312,0,0.0066,66,0.0038,38,1,0.0032,32,0.0129,129,,,,,,,,,,,,,
1313,0,0.005,50,0.0034,34,1,0.002,20,0.0109,109,,,,,,,,,,,,,
1314,0,0.0058,58,0.004,40,1,0.0023,23,0.0124,124,,,,,,,,,,,,,
1315,0,0.0061,61,0.0038,38,1,0.0033,33,0.0114,114,,,,,,,,,,,,,
1316,0,0.0053,53,0.0049,49,1,0.0029,29,0.0124,124,,,,,,,,,,,,,
1317,0,0.0069,69,0.0033,33,1,0.0033,33,0.0126,126,,,,,,,,,,,,,
1318,0,0.0069,69,0.0039,39,1,0.0033,33,0.0124,124,,,,,,,,,,,,,
1319,0,0.0057,57,0.0038,38,1,0.0032,32,0.0114,114,,,,,,,,,,,,,
1320,0,0.0054,54,0.0036,36,1,0.0026,26,0.013,130,,,,,,,,,,,,,
1321,0,0.0048,48,0.0043,43,1,0.0025,25,0.0129,129,,,,,,,,,,,,,
1322,0,0.0081,81,0.0052,52,1,0.0043,43,0.0149,149,,,,,,,,,,,,,
1323,0,0.0087,87,0.0047,47,1,0.0042,42,0.0149,149,,,,,,,,,,,,,
1324,0,0.0063,63,0.0027,27,1,0.0042,42,0.0098,98,,,,,,,,,,,,,
1325,0,0.0059,59,0.0029,29,1,0.0031,31,0.011,110,,,,,,,,,,,,,
1326,0,0.0058,58,0.0045,45,1,0.0029,29,0.0117,117,,,,,,,,,,,,,
1327,0,0.0053,53,0.0047,47,1,0.0028,28,0.0134,134,,,,,,,,,,,,,
1328,0,0.0068,68,0.0041,41,1,0.0036,36,0.0135,135,,,,,,,,,,,,,
1329,0,0.0062,62,0.0024,24,1,0.0043,43,0.0097,97,,,,,,,,,,,,,
1330,0,0.0075,75,0.0036,36,1,0.0039,39,0.0118,118,,,,,,,,,,,,,
1331,0,0.0062,62,0.0043,43,1,0.003,30,0.013,130,,,,,,,,,,,,,
1332,0,0.0057,57,0.0037,37,1,0.0034,34,0.0117,117,,,,,,,,,,,,,
1333,0,0.0063,63,0.0038,38,1,0.0036,36,0.0121,121,,,,,,,,,,,,,
1334,0,0.0055,55,0.0033,33,1,0.0031,31,0.0106,106,,,,,,,,,,,,,
1335,0,0.008,80,0.0036,36,1,0.0045,45,0.0125,125,,,,,,,,,,,,,
1336,0,0.0066,66,0.0038,38,1,0.0031,31,0.013,130,,,,,,,,,,,,,
1337,0,0.0039,39,0.0033,33,1,0.0026,26,0.0092,92,,,,,,,,,,,,,
1338,0,0.006,60,0.0036,36,1,0.0022,22,0.0117,117,,,,,,,,,,,,,
1339,0,0.0058,58,0.0037,37,1,0.0032,32,0.0106,106,,,,,,,,,,,,,
1340,0,0.0045,45,0.0037,37,1,0.0018,18,0.0107,107,,,,,,,,,,,,,
1341,0,0.0035,35,0.0012,12,1,0.0014,14,0.0072,72,,,,,,,,,,,,,
1342,0,0.0045,45,0.0022,22,1,0.002,20,0.0083,83,,,,,,,,,,,,,
1343,0,0.0056,56,0.0031,31,1,0.0027,27,0.0112,112,,,,,,,,,,,,,
1344,0,0.0053,53,0.004,40,1,0.0024,24,0.0113,113,,,,,,,,,,,,,
1345,0,0.0077,77,0.0029,29,1,0.0041,41,0.0104,104,,,,,,,,,,,,,
1346,0,0.0043,43,0.0044,44,1,0.0021,21,0.011,110,,,,,,,,,,,,,
1347,0,0.0059,59,0.0045,45,1,0.0033,33,0.0114,114,,,,,,,,,,,,,
1348,0,0.0059,59,0.0031,31,1,0.0037,37,0.0114,114,,,,,,,,,,,,,
1349,0,0.0063,63,0.0032,32,1,0.0028,28,0.0099,99,,,,,,,,,,,,,
1350,0,0.0053,53,0.0031,31,1,0.0034,34,0.0102,102,,,,,,,,,,,,,
1351,0,0.004,40,0.0033,33,1,0.0018,18,0.0097,97,,,,,,,,,,,,,
1352,0,0.0056,56,0.0032,32,1,0.0035,35,0.0108,108,,,,,,,,,,,,,
1353,0,0.0056,56,0.0031,31,1,0.002,20,0.0118,118,,,,,,,,,,,,,
1354,0,0.0047,47,0.0037,37,1,0.0027,27,0.0113,113,,,,,,,,,,,,,
1355,0,0.0052,52,0.0024,24,1,0.0025,25,0.0083,83,,,,,,,,,,,,,
1356,0,0.0067,67,0.0039,39,1,0.0041,41,0.0108,108,,,,,,,,,,,,,
1357,0,0.0095,95,0.0042,42,1,0.0047,47,0.0155,155,,,,,,,,,,,,,
1358,0,0.0065,65,0.0034,34,1,0.0035,35,0.011,110,,,,,,,,,,,,,
1359,0,0.0061,61,0.0036,36,1,0.0031,31,0.0112,112,,,,,,,,,,,,,
1360,0,0.0065,65,0.0043,43,1,0.0033,33,0.012,120,,,,,,,,,,,,,
1361,0,0.0068,68,0.0043,43,1,0.0038,38,0.0139,139,,,,,,,,,,,,,
1362,0,0.0087,87,0.0051,51,1,0.0044,44,0.0148,148,,,,,,,,,,,,,
1363,0,0.005,50,0.0027,27,1,0.0032,32,0.0096,96,,,,,,,,,,,,,
1364,0,0.0054,54,0.0028,28,1,0.0023,23,0.0111,111,,,,,,,,,,,,,
1365,0,0.0068,68,0.0047,47,1,0.0037,37,0.0144,144,,,,,,,,,,,,,
1366,0,0.006,60,0.0025,25,1,0.0031,31,0.0096,96,,,,,,,,,,,,,
1367,0,0.0063,63,0.0034,34,1,0.0029,29,0.0116,116,,,,,,,,,,,,,
1368,0,0.0041,41,0.0025,25,1,0.0019,19,0.0097,97,,,,,,,,,,,,,
1369,0,0.004,40,0.002,20,1,0.0023,23,0.0076,76,,,,,,,,,,,,,
1370,0,0.0069,69,0.0036,36,1,0.0045,45,0.0105,105,,,,,,,,,,,,,
1371,0,0.009,90,0.0053,53,1,0.0043,43,0.0154,154,,,,,,,,,,,,,
1372,0,0.0084,84,0.0041,41,1,0.0044,44,0.014,140,,,,,,,,,,,,,
1373,0,0.0079,79,0.0041,41,1,0.0047,47,0.0116,116,,,,,,,,,,,,,
1374,0,0.0088,88,0.0031,31,1,0.0047,47,0.0123,123,,,,,,,,,,,,,
1375,0,0.0043,43,0.0035,35,1,0.0021,21,0.0105,105,,,,,,,,,,,,,
1376,0,0.0067,67,0.0047,47,1,0.004,40,0.0129,129,,,,,,,,,,,,,
1377,0,0.0048,48,0.0035,35,1,0.0022,22,0.0106,106,,,,,,,,,,,,,
1378,0,0.0066,66,0.0035,35,1,0.004,40,0.0108,108,,,,,,,,,,,,,
1379,0,0.0051,51,0.0044,44,1,0.003,30,0.0115,115,,,,,,,,,,,,,
1380,0,0.0062,62,0.0054,54,1,0.0034,34,0.0138,138,,,,,,,,,,,,,
1381,0,0.0071,71,0.0045,45,1,0.0036,36,0.0116,116,,,,,,,,,,,,,
1382,0,0.0042,42,0.0037,37,1,0.0026,26,0.0096,96,,,,,,,,,,,,,
1383,0,0.011,110,0.0053,53,1,0.0053,53,0.0171,171,,,,,,,,,,,,,
1384,0,0.0067,67,0.0037,37,1,0.0032,32,0.0123,123,,,,,,,,,,,,,
1385,0,0.0067,67,0.0033,33,1,0.0031,31,0.0127,127,,,,,,,,,,,,,
1386,0,0.0052,52,0.0043,43,1,0.0026,26,0.0127,127,,,,,,,,,,,,,
1387,0,0.0058,58,0.0031,31,1,0.0032,32,0.0103,103,,,,,,,,,,,,,
1388,0,0.0067,67,0.0046,46,1,0.0044,44,0.0126,126,,,,,,,,,,,,,
1389,0,0.006,60,0.0026,26,1,0.0033,33,0.0099,99,,,,,,,,,,,,,
1390,0,0.0057,57,0.0029,29,1,0.0031,31,0.0114,114,,,,,,,,,,,,,
1391,0,0.0054,54,0.0035,35,1,0.0033,33,0.0105,105,,,,,,,,,,,,,
1392,0,0.0067,67,0.0042,42,1,0.0033,33,0.0132,132,,,,,,,,,,,,,
1393,0,0.0049,49,0.0033,33,1,0.0027,27,0.0115,115,,,,,,,,,,,,,
1394,0,0.0077,77,0.0048,48,1,0.0044,44,0.013,130,,,,,,,,,,,,,
1395,0,0.006,60,0.0034,34,1,0.0039,39,0.0104,104,,,,,,,,,,,,,
1396,0,0.0044,44,0.0033,33,1,0.0018,18,0.0119,119,,,,,,,,,,,,,
1397,0,0.0059,59,0.0034,34,1,0.0032,32,0.0113,113,,,,,,,,,,,,,
1398,0,0.0063,63,0.0043,43,1,0.0032,32,0.0121,121,,,,,,,,,,,,,
1399,0,0.0059,59,0.0043,43,1,0.0035,35,0.0115,115,,,,,,,,,,,,,
1400,0,0.0052,52,0.0037,37,1,0.0026,26,0.0109,109,,,,,,,,,,,,,
1401,0,0.0055,55,0.0032,32,1,0.0029,29,0.0103,103,,,,,,,,,,,,,
1402,0,0.0058,58,0.0049,49,1,0.0027,27,0.0134,134,,,,,,,,,,,,,
1403,0,0.0063,63,0.0045,45,1,0.0026,26,0.0136,136,,,,,,,,,,,,,
1404,0,0.0039,39,0.0027,27,1,0.002,20,0.0082,82,,,,,,,,,,,,,
1405,0,0.0058,58,0.0048,48,1,0.0035,35,0.0117,117,,,,,,,,,,,,,
1406,0,0.0081,81,0.0029,29,1,0.0036,36,0.012,120,,,,,,,,,,,,,
1407,0,0.0063,63,0.0035,35,1,0.0025,25,0.0109,109,,,,,,,,,,,,,
1408,0,0.007,70,0.0036,36,1,0.0039,39,0.0124,124,,,,,,,,,,,,,
1409,0,0.0057,57,0.0038,38,1,0.0031,31,0.0131,131,,,,,,,,,,,,,
1410,0,0.0046,46,0.0035,35,1,0.0029,29,0.0117,117,,,,,,,,,,,,,
1411,0,0.0061,61,0.0037,37,1,0.0038,38,0.0126,126,,,,,,,,,,,,,
1412,0,0.0046,46,0.0035,35,1,0.0027,27,0.0108,108,,,,,,,,,,,,,
1413,0,0.0056,56,0.0044,44,1,0.0034,34,0.0117,117,,,,,,,,,,,,,
1414,0,0.0063,63,0.0031,31,1,0.0035,35,0.0106,106,,,,,,,,,,,,,
1415,0,0.0075,75,0.0048,48,1,0.0046,46,0.0126,126,,,,,,,,,,,,,
1416,0,0.0064,64,0.0043,43,1,0.0028,28,0.0131,131,,,,,,,,,,,,,
1417,0,0.0069,69,0.0042,42,1,0.0034,34,0.0133,133,,,,,,,,,,,,,
1418,0,0.0049,49,0.0025,25,1,0.0028,28,0.0094,94,,,,,,,,,,,,,
1419,0,0.007,70,0.0038,38,1,0.0037,37,0.0127,127,,,,,,,,,,,,,
1420,0,0.0069,69,0.0043,43,1,0.0034,34,0.0121,121,,,,,,,,,,,,,
1421,0,0.0069,69,0.0053,53,1,0.0038,38,0.0144,144,,,,,,,,,,,,,
1422,0,0.0047,47,0.0028,28,1,0.0021,21,0.0102,102,,,,,,,,,,,,,
1423,0,0.0048,48,0.003,30,1,0.0029,29,0.0093,93,,,,,,,,,,,,,
1424,0,0.0049,49,0.004,40,1,0.0033,33,0.0108,108,,,,,,,,,,,,,
1425,0,0.0066,66,0.0036,36,1,0.0037,37,0.011,110,,,,,,,,,,,,,
1426,0,0.0071,71,0.0032,32,1,0.0034,34,0.0117,117,,,,,,,,,,,,,
1427,0,0.0057,57,0.0036,36,1,0.0032,32,0.012,120,,,,,,,,,,,,,
1428,0,0.0062,62,0.0034,34,1,0.0036,36,0.0123,123,,,,,,,,,,,,,
1429,0,0.0064,64,0.0038,38,1,0.0032,32,0.0118,118,,,,,,,,,,,,,
1430,0,0.0064,64,0.0038,38,1,0.0036,36,0.0113,113,,,,,,,,,,,,,
1431,0,0.0065,65,0.0043,43,1,0.0034,34,0.0115,115,,,,,,,,,,,,,
1432,0,0.006,60,0.0038,38,1,0.0035,35,0.0116,116,,,,,,,,,,,,,
1433,0,0.0068,68,0.003,30,1,0.0037,37,0.0105,105,,,,,,,,,,,,,
1434,0,0.0043,43,0.0036,36,1,0.0022,22,0.0101,101,,,,,,,,,,,,,
1435,0,0.0061,61,0.0035,35,1,0.0031,31,0.0114,114,,,,,,,,,,,,,
1436,0,0.0052,52,0.0049,49,1,0.0034,34,0.013,130,,,,,,,,,,,,,
1437,0,0.0066,66,0.0041,41,1,0.0033,33,0.0135,135,,,,,,,,,,,,,
1438,0,0.0047,47,0.0033,33,1,0.0025,25,0.0104,104,,,,,,,,,,,,,
1439,0,0.0045,45,0.0033,33,1,0.0027,27,0.0094,94,,,,,,,,,,,,,
1440,0,0.0053,53,0.0026,26,1,0.0023,23,0.0096,96,,,,,,,,,,,,,
1441,0,0.0076,76,0.0044,44,1,0.0042,42,0.0127,127,,,,,,,,,,,,,
1442,0,0.0057,57,0.0029,29,1,0.0031,31,0.0112,112,,,,,,,,,,,,,
1443,0,0.0061,61,0.0034,34,1,0.0033,33,0.0106,106,,,,,,,,,,,,,
1444,0,0.0076,76,0.0039,39,1,0.0034,34,0.013,130,,,,,,,,,,,,,
1445,0,0.0046,46,0.0035,35,1,0.0027,27,0.0095,95,,,,,,,,,,,,,
1446,0,0.006,60,0.0029,29,1,0.0034,34,0.0112,112,,,,,,,,,,,,,
1447,0,0.0055,55,0.0027,27,1,0.0027,27,0.0103,103,,,,,,,,,,,,,
1448,0,0.0044,44,0.0017,17,1,0.0021,21,0.0082,82,,,,,,,,,,,,,
1449,0,0.0072,72,0.0031,31,1,0.0042,42,0.0102,102,,,,,,,,,,,,,
1450,0,0.0059,59,0.0035,35,1,0.003,30,0.0122,122,,,,,,,,,,,,,
1451,0,0.0061,61,0.0025,25,1,0.0034,34,0.0083,83,,,,,,,,,,,,,
1452,0,0.0069,69,0.0036,36,1,0.0036,36,0.0118,118,,,,,,,,,,,,,
1453,0,0.0065,65,0.0056,56,1,0.0039,39,0.0134,134,,,,,,,,,,,,,
1454,0,0.005,50,0.0042,42,1,0.0027,27,0.0125,125,,,,,,,,,,,,,
1455,0,0.0056,56,0.0043,43,1,0.0025,25,0.012,120,,,,,,,,,,,,,
1456,0,0.0061,61,0.0033,33,1,0.0032,32,0.0116,116,,,,,,,,,,,,,
1457,0,0.0055,55,0.0034,34,1,0.0028,28,0.012,120,,,,,,,,,,,,,
1458,0,0.0054,54,0.0027,27,1,0.0039,39,0.0098,98,,,,,,,,,,,,,
1459,0,0.0047,47,0.0023,23,1,0.0034,34,0.009,90,,,,,,,,,,,,,
1460,0,0.0071,71,0.0035,35,1,0.0035,35,0.013,130,,,,,,,,,,,,,
1461,0,0.0049,49,0.0046,46,1,0.0036,36,0.0096,96,,,,,,,,,,,,,
1462,0,0.0055,55,0.0031,31,1,0.0029,29,0.0105,105,,,,,,,,,,,,,
1463,0,0.0066,66,0.0046,46,1,0.0034,34,0.0136,136,,,,,,,,,,,,,
1464,0,0.0049,49,0.0035,35,1,0.0026,26,0.0099,99,,,,,,,,,,,,,
1465,0,0.0051,51,0.0027,27,1,0.0022,22,0.009,90,,,,,,,,,,,,,
1466,0,0.0082,82,0.0049,49,1,0.0043,43,0.0145,145,,,,,,,,,,,,,
1467,0,0.0057,57,0.0031,31,1,0.0025,25,0.012,120,,,,,,,,,,,,,
1468,0,0.0066,66,0.0028,28,1,0.0035,35,0.0099,99,,,,,,,,,,,,,
1469,0,0.0065,65,0.0035,35,1,0.0028,28,0.0119,119,,,,,,,,,,,,,
1470,0,0.0071,71,0.0034,34,1,0.0035,35,0.011,110,,,,,,,,,,,,,
1471,0,0.0068,68,0.0038,38,1,0.003,30,0.0127,127,,,,,,,,,,,,,
1472,0,0.0082,82,0.0045,45,1,0.0043,43,0.013,130,,,,,,,,,,,,,
1473,0,0.0055,55,0.0034,34,1,0.0034,34,0.0114,114,,,,,,,,,,,,,
1474,0,0.0063,63,0.0044,44,1,0.0031,31,0.0137,137,,,,,,,,,,,,,
1475,0,0.008,80,0.0046,46,1,0.0043,43,0.0137,137,,,,,,,,,,,,,
1476,0,0.0081,81,0.0055,55,1,0.0043,43,0.0155,155,,,,,,,,,,,,,
1477,0,0.0066,66,0.0028,28,1,0.0041,41,0.0114,114,,,,,,,,,,,,,
1478,0,0.0043,43,0.003,30,1,0.002,20,0.01,100,,,,,,,,,,,,,
1479,0,0.0047,47,0.0026,26,1,0.0016,16,0.0094,94,,,,,,,,,,,,,
1480,0,0.0053,53,0.0036,36,1,0.0026,26,0.0119,119,,,,,,,,,,,,,
1481,0,0.0051,51,0.0028,28,1,0.003,30,0.0087,87,,,,,,,,,,,,,
1482,0,0.0049,49,0.0037,37,1,0.0019,19,0.0111,111,,,,,,,,,,,,,
1483,0,0.0068,68,0.0044,44,1,0.0033,33,0.0134,134,,,,,,,,,,,,,
1484,0,0.0056,56,0.0032,32,1,0.0031,31,0.0102,102,,,,,,,,,,,,,
1485,0,0.0066,66,0.0043,43,1,0.0031,31,0.0146,146,,,,,,,,,,,,,
1486,0,0.0068,68,0.0041,41,1,0.0036,36,0.0127,127,,,,,,,,,,,,,
1487,0,0.0054,54,0.0046,46,1,0.0026,26,0.0122,122,,,,,,,,,,,,,
1488,0,0.0038,38,0.0031,31,1,0.0019,19,0.0093,93,,,,,,,,,,,,,
1489,0,0.0056,56,0.0037,37,1,0.0034,34,0.0107,107,,,,,,,,,,,,,
1490,0,0.0058,58,0.0037,37,1,0.0025,25,0.0111,111,,,,,,,,,,,,,
1491,0,0.006,60,0.0044,44,1,0.0038,38,0.0106,106,,,,,,,,,,,,,
1492,0,0.0046,46,0.003,30,1,0.0025,25,0.0115,115,,,,,,,,,,,,,
1493,0,0.007,70,0.0044,44,1,0.0044,44,0.0125,125,,,,,,,,,,,,,
1494,0,0.0049,49,0.0026,26,1,0.0032,32,0.0088,88,,,,,,,,,,,,,
1495,0,0.0048,48,0.0029,29,1,0.0025,25,0.0099,99,,,,,,,,,,,,,
1496,0,0.0054,54,0.0034,34,1,0.0029,29,0.0112,112,,,,,,,,,,,,,
1497,0,0.0054,54,0.0043,43,1,0.003,30,0.0121,121,,,,,,,,,,,,,
1498,0,0.0063,63,0.0038,38,1,0.0038,38,0.0108,108,,,,,,,,,,,,,
1499,0,0.0062,62,0.0033,33,1,0.0039,39,0.0102,102,,,,,,,,,,,,,
1500,0,0.0063,63,0.0031,31,1,0.0034,34,0.0108,108,,,,,,,,,,,,,
1501,0,0.0054,54,0.0033,33,1,0.0032,32,0.0115,115,,,,,,,,,,,,,
1502,0,0.0074,74,0.0034,34,1,0.0037,37,0.0123,123,,,,,,,,,,,,,
1503,0,0.0068,68,0.0041,41,1,0.0041,41,0.0125,125,,,,,,,,,,,,,
1504,0,0.005,50,0.0026,26,1,0.0019,19,0.0118,118,,,,,,,,,,,,,
1505,0,0.0075,75,0.004,40,1,0.0044,44,0.0124,124,,,,,,,,,,,,,
1506,0,0.0074,74,0.0034,34,1,0.0034,34,0.0117,117,,,,,,,,,,,,,
1507,0,0.0061,61,0.0028,28,1,0.0035,35,0.0115,115,,,,,,,,,,,,,
1508,0,0.0059,59,0.0045,45,1,0.0035,35,0.0126,126,,,,,,,,,,,,,
1509,0,0.008,80,0.005,50,1,0.0044,44,0.0139,139,,,,,,,,,,,,,
1510,0,0.0077,77,0.0038,38,1,0.0037,37,0.0137,137,,,,,,,,,,,,,
1511,0,0.0045,45,0.0026,26,1,0.0022,22,0.0102,102,,,,,,,,,,,,,
1512,0,0.0058,58,0.0035,35,1,0.004,40,0.0106,106,,,,,,,,,,,,,
1513,0,0.0066,66,0.0039,39,1,0.0033,33,0.0118,118,,,,,,,,,,,,,
1514,0,0.0067,67,0.0039,39,1,0.0033,33,0.0122,122,,,,,,,,,,,,,
1515,0,0.0056,56,0.0045,45,1,0.0031,31,0.0119,119,,,,,,,,,,,,,
1516,0,0.0054,54,0.0042,42,1,0.003,30,0.0109,109,,,,,,,,,,,,,
1517,0,0.0044,44,0.0025,25,1,0.0026,26,0.0089,89,,,,,,,,,,,,,
1518,0,0.0085,85,0.0049,49,1,0.0049,49,0.0123,123,,,,,,,,,,,,,
1519,0,0.0072,72,0.0044,44,1,0.0036,36,0.0128,128,,,,,,,,,,,,,
1520,0,0.0061,61,0.0047,47,1,0.0025,25,0.0137,137,,,,,,,,,,,,,
1521,0,0.0059,59,0.0044,44,1,0.003,30,0.0123,123,,,,,,,,,,,,,
1522,0,0.0068,68,0.0041,41,1,0.0034,34,0.0122,122,,,,,,,,,,,,,
1523,0,0.005,50,0.0029,29,1,0.0032,32,0.009,90,,,,,,,,,,,,,
1524,0,0.0051,51,0.0031,31,1,0.0025,25,0.0106,106,,,,,,,,,,,,,
1525,0,0.0047,47,0.0041,41,1,0.0024,24,0.0109,109,,,,,,,,,,,,,
1526,0,0.0054,54,0.0032,32,1,0.0029,29,0.0106,106,,,,,,,,,,,,,
1527,0,0.0062,62,0.0033,33,1,0.003,30,0.0127,127,,,,,,,,,,,,,
1528,0,0.0073,73,0.0054,54,1,0.0048,48,0.0131,131,,,,,,,,,,,,,
1529,0,0.007,70,0.0037,37,1,0.0033,33,0.013,130,,,,,,,,,,,,,
1530,0,0.0041,41,0.0038,38,1,0.0018,18,0.011,110,,,,,,,,,,,,,
1531,0,0.0071,71,0.0037,37,1,0.0041,41,0.0115,115,,,,,,,,,,,,,
1532,0,0.0076,76,0.004,40,1,0.0046,46,0.0111,111,,,,,,,,,,,,,
1533,0,0.0058,58,0.0041,41,1,0.0023,23,0.0128,128,,,,,,,,,,,,,
1534,0,0.008,80,0.0056,56,1,0.0037,37,0.0155,155,,,,,,,,,,,,,
1535,0,0.0067,67,0.0043,43,1,0.0036,36,0.0125,125,,,,,,,,,,,,,
1536,0,0.0049,49,0.0027,27,1,0.0028,28,0.0096,96,,,,,,,,,,,,,
